product_name,shelf_price,per_unit_price,image_url
"Valg. ledai su uogų įd. RIMI, 200 ml / 120 g",0.65,5.04,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_813462_PCE_LT"
"Šald. koldūnai su kiaul. BEATOS VIRTUVĖ, 800g",6.79,8.49,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_955409_PCE_LT"
"Šald. matjes silkių filė be odos NOWACO, 350g",7.69,21.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_955084_PCE_LT"
"Šviežias sūris su čes. RIMI, 20% reb., 150g",1.09,7.27,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_808714_PCE_LT"
"Lukštentos moliūgų sėklos ARIMEX, 100g",2.49,24.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_152530_PCE_LT"
"Olandiškas ožkų pieno sūris GOAT FARM, 100 g",1.99,19.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_289188_PCE_LT"
"Vytinta BERNŲ dešra BIOVELA, a.r., 90g",3.29,36.56,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_257350_PCE_LT"
"Šaldytos šparaginės pupelės RIMI, 400 g",1.99,4.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_804765_PCE_LT"
"Šaldyti bulviniai blynai FARM FRITTES, 540 g",2.75,5.09,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_286624_PCE_LT"
"Šaldytų daržovių mišinys HORTEX MEXICO, 400 g",1.79,4.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_224240_PCE_LT"
"Bazil. PESTO padažas SELECTION BY RIMI, 185g",2.99,16.16,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_804847_PCE_LT"
"Ypač tyras alyvuogių aliejus RIMI, 1l",13.99,13.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_808052_PCE_LT"
"Saul. dž. pomidor. aliej. RIMI, 280 g / 180 g",2.39,13.28,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_809489_PCE_LT"
"Koldūnai su vištiena VIČI TRADITIONAL, 400 g",3.79,9.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_297436_PCE_LT"
"Klasik. grietin. valg. ledai POLS, 120ml/ 75g",1.49,19.87,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_949071_PCE_LT"
"Tep. lyd. sūrel. RAMBYNO MILDUTĖ, 50 %, 175 g",1.99,11.37,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_205867_PCE_LT"
"Prieskonių mišinys SANTA MARIA TACO, 28g",1.39,49.64,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_174894_PCE_LT"
"ŽEMAITIJOS varškė, 9 % rieb., 1 kg",4.99,4.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_286131_KGM_LT"
"Cukrus RIMI, 1 kg",1.09,1.09,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_801045_PCE_LT"
"Švelnus žemės riešutų kremas ULDUKAS, 300 g",3.89,12.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_197350_PCE_LT"
"Ekologiškas kokosų kremas BIONATURALIS, 400ml",2.89,7.49,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_175947_PCE_LT"
"Grietinėlė kavai RIMI, 10 % rieb., 10 x 10 g",0.39,3.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_813367_PCE_LT"
"Tuno filė alyv. aliejuje RIMI, MSC 3 x 80 g",2.99,17.8,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_804901_PCE_LT"
"Šokoladas KINDER, 200 g",4.19,20.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_198493_PCE_LT"
"Šald. blyšk. krev. be k. RIMI, ASC, 200 g",4.39,21.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_812094_PCE_LT"
"Šald. sluoksn. bemielė tešla MANTINGA, 500 g",2.29,4.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_277283_PCE_LT"
"Ekol. alyvuogių aliejus BIONATURALIS, 750 ml",18.55,26.88,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_175954_PCE_LT"
"Konserv. saldūs kukurūzai RIMI, 165 g / 140 g",1.49,10.64,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_810858_PCE_LT"
"Tuno filė savo sultyse RIMI,MSC 3 x 80 g",2.99,17.8,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_804917_PCE_LT"
"Tualetinis popierius RIMI, 8 ritinėl.",2.89,0.36,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_815657_PCE_LT"
"Plikyta KLAIPĖDOS duona, 380g",1.11,2.92,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_257233_PCE_LT"
"Marin. agurkai RIMI, 2 - 5 cm, 340 g / 180 g",1.69,9.39,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_802447_PCE_LT"
"Piln.grūd.kviet. tortilijos RIMI PLANET, 370g",2.89,7.81,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_811273_PCE_LT"
"Šluostės SPONTEX Top Tex 3 vnt 15,5x18,5",1.55,0.52,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_400810_PCE_LT"
"Sūrio gaminys PHILADELPHIA Light, 125 g",2.65,21.2,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_273050_PCE_LT"
"Avižų gėrimas kav. ODDLYGOOD BARISTA UAT, 1 l",2.05,2.05,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_957905_PCE_LT"
"Apelsinų sultys SELECTION BY RIMI 100 %, 1 l",2.99,2.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_807931_PCE_LT"
"Vaniliniai valg. ledai BALTIJA, 150 ml / 95 g",2.49,26.21,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_209527_PCE_LT"
"Vanilės skon. valg. ledai RIMI, 120 ml / 65 g",0.35,5.38,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_808828_PCE_LT"
"Tyrelė I LOVE ECO kriauš. banan., 6 mėn, 90 g",1.09,12.11,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_805179_PCE_LT"
"Žal. alyvuogės RIMI be kaul., 345 g / 160 g",1.95,12.19,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_802900_PCE_LT"
"Keptos pupelės pomidorų padaže HEINZ, 415 g",2.19,5.28,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_147298_PCE_LT"
"Kons. žalieji žirneliai RIMI, 200 g / 140 g",1.29,9.21,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_810849_PCE_LT"
"Ryžių makaronai SANTA MARIA, 180g",2.75,15.28,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_177915_PCE_LT"
"Tabletės indaplovėms TRI-BIO, 50vnt.",17.05,0.34,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7053246_PCE_LT"
"AGOTOS sėklų duona, 45 %, 350 g",1.83,5.23,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_979708_PCE_LT"
"Kokosų kremas SANTA MARIA RICH, 250 ml",3.49,13.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_196378_PCE_LT"
"Smulkinta atšaldyta kiauliena RIMI, 20%, 500g",2.29,4.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_807966_PCE_LT"
"Vanilinis plombyras DADU, 120 ml / 65 g",1.19,18.31,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_248769_PCE_LT"
"Feta PRESIDENT 22,5%, 150 g",2.79,18.6,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_954294_PCE_LT"
"Kukurūzų traškučiai NACHO SANTA MARIA, 185 g",2.79,15.08,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_174862_PCE_LT"
"Kukurūz. I LOVE ECO su bananais, brašk., 20 g",1.25,62.5,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_810272_PCE_LT"
"Šaldytų daržovių mišinys HORTEX VIP MIX, 400g",1.79,4.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_223910_PCE_LT"
"Sūris su baltuoju pelėsiu RIMI BRIE, 125g",1.79,14.32,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_810575_PCE_LT"
"Virta SAMSONO DAKTARIŠKA dešra, a.r., 330g",1.99,6.03,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_263076_PCE_LT"
"UŽKALNIO TRADICINIAI koldūnai vir.,kep., 600g",2.49,4.15,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_915923_PCE_LT"
"Jautienos pasturgalio kepsnys RIMI,200 g",5.83,29.15,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_813281_PCE_LT"
"Ekol. jogurtas su van. DOBILAS, 6,5-9,0%,125g",0.87,6.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_299223_PCE_LT"
"Malta kava LAVAZZA QUALITA ORO, 250 g",9.59,38.36,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_111032_PCE_LT"
"Raudonosios pupelės I LOVE ECO, 380 g / 230 g",1.35,5.87,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_808092_PCE_LT"
"Anakardžių riešutai RIMI, 150g",2.99,19.93,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_805562_PCE_LT"
"Šokoladinis plombyras DADU, 120 ml / 65 g",1.19,18.31,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_298223_PCE_LT"
"Šaltai rūkytas pjaustytas Saliamis RIMI, 100g",0.87,8.7,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_808321_PCE_LT"
"LIETUVIŠKAS majonezas be kons. KKF, 61%, 630g",2.29,3.63,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_297433_PCE_LT"
"Sezamų sėklos RIMI, 200g",1.19,5.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_805846_PCE_LT"
"Nulupti pomidorai RIMI, 400 g",1.75,4.37,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_807737_PCE_LT"
"Sviest. mielinė tešla SELECTION BY RIMI, 400g",4.19,10.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_803757_PCE_LT"
"Karamelin. valgom. ledai RIMI, 200 ml / 110 g",0.65,5.04,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_813470_PCE_LT"
"Braškių džemas RIMI EXTRA, 450 g",1.99,4.42,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_803225_PCE_LT"
"Kukurūzų traškučiai NACHO SANTA MARIA, 475 g",5.19,10.93,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_174873_PCE_LT"
"Tarkuotas sūris MOZZARELLA ROKIŠKIO, 200 g",3.09,15.45,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_984814_PCE_LT"
"Konserv. žal. žirneliai RIMI SMART,690g/450g",0.75,1.67,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_804235_PCE_LT"
"Ledas iš išgryninto vandens RIMI, 1 kg",0.75,0.75,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_807960_PCE_LT"
"Pomidorų PESTO pad., SELECTION BY RIMI, 130g",2.85,21.92,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_803254_PCE_LT"
"Sojos pupelės NICE N EASY, 400 g",3.99,9.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_4002210_PCE_LT"
"Šald. krevetės, virtos, luptos, MSC,450 g",8.99,19.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_973153_PCE_LT"
"Žalieji žirneliai BONDUELLE, 200 g / 130 g",1.59,12.23,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_104717_PCE_LT"
"Duona FOCACCIA, 220 g",1.19,5.41,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_970305_PCE_LT"
"Česnakų granulės SALDVA, 32g",0.89,27.81,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_154766_PCE_LT"
"Šok. valg. ledai su šok. RIMI, 200 ml / 110 g",0.65,5.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_813471_PCE_LT"
"Prancūziška bandelė, 65 g",0.25,3.85,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_4002479_PCE_LT"
Šiukšliu maišai PACLAN 12L/15vnt,2.45,0.16,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7229503_PCE_LT"
"Varškės sūrelis su šokolado gab. KARUMS, 45 g",0.65,14.44,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_269083_PCE_LT"
"Sviestas iš ožkos pieno GOAT FARM, 125 g",1.85,14.8,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_915049_PCE_LT"
"Koldūnai su daržovėmis GYOZA, 400g",2.99,7.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_297078_PCE_LT"
"Valg. ledai su pistac. SAMMONTANA, 800ml/500g",6.99,13.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_984771_PCE_LT"
"TRADICINIS pomidorų padažas, 480g",1.69,3.52,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_171232_PCE_LT"
"Virtiniai su bulv. ir šon. įd. RESTERA, 400 g",4.09,10.22,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_290495_PCE_LT"
"Smulkiai pjaustyti pomidorai ICA, 390 g",2.19,5.62,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_811015_PCE_LT"
"Nealk.alus KRONENBOURG 1664 BLANC,0,33l",1.49,4.52,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1372705_PCE_LT"
"Juoda AGOTOS duona, 800g",1.83,2.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_253013_PCE_LT"
"Kr. gumos skon. valg. ledai KAR KAR, 90ml/65g",1.29,19.85,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_947789_PCE_LT"
"Ožkų sūris ICA CHÈVRE, 25 % rieb., 170 g",3.89,22.88,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_809937_PCE_LT"
"Sulčių gėrimas RIMI obuolių, 200 ml",0.26,1.3,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_812630_PCE_LT"
"Šaldyti kalmarų žiedai NOWACO EXCLUSIVE, 300g",3.19,10.63,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_903139_PCE_LT"
"Greipfrutai POMELO, 1 kl., 1 kg",1.59,1.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_211258_KGM_LT"
"Marin. agurkai RIMI, 2 - 5 cm, 670 g / 370 g",2.89,7.81,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_802446_PCE_LT"
"Valg. ledai su razinomis KARALIŠKI,800ml/430g",8.49,19.74,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_976589_PCE_LT"
"Riešutų batonėlis RIMI su migdolais, 35 g",0.78,22.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_812599_PCE_LT"
"Raudon. pupelės čili pad. RIMI, 400 g / 200 g",1.29,6.45,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_801793_PCE_LT"
"Obuolių sultys RIMI, 1 l",1.39,1.39,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_801004_PCE_LT"
"Maži lęšių trapučiai RIMI, 44 g",0.99,22.5,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_812837_PCE_LT"
"Sūrio gaminys su žolelėmis PHILADELPHIA, 125g",2.65,21.2,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_273092_PCE_LT"
"Paprast. virtos midijos NOWACO EXCLUSIVE,300g",3.79,12.63,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_911337_PCE_LT"
"Spragėsių sk. valg. ledai KAR KAR, 150ml/90g",2.19,24.33,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_962525_PCE_LT"
"Traškučiai su grietine ir svogūnais OHO!,60g",0.65,10.83,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_170378_PCE_LT"
"Lęšių salotos, 300 g",1.79,5.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_964904_PCE_LT"
"Gliaudyti migdolai AWAKE, 400 g",3.99,9.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_804432_PCE_LT"
"Graikiniai riešutai ARIMEX, 100g",2.05,20.5,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_147055_PCE_LT"
"Sulčių gėrimas RIMI įvairių vaisių, 200 ml",0.26,1.3,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_812378_PCE_LT"
